1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.384185791015625e-07,-200.0000000149009,-8.195623000234829e-08,-7.450286018291101e-09,-199.99999992549445,-2.511551229296111e-13,5.714895385517031e-14,-2.8193647458186857e-14,-4.417997599564342e-13,3.7249500892621882e-09,-3.352767392668288e-08,-3.724902575096239e-09,-3.352779412447071e-08,-5.1263185795181254e-14,-9.040735018631322e-15,1.896483260569758e-14,-1.3508790984656847e-13,1.1175986359533826e-08,-1.1176035682950185e-08,1.1176033661286774e-08,1.1175915030590474e-08,5.733152454610325e-15,3.4088194374328276e-14,4.656636427223309e-14,-8.167311598481498e-14,-300.0100007152554,-300.00000000000006,-500.01000071525567,-299.99999999999915,-453.218889440724,-428.5575219366223,-334.73963630338903,-496.9615504837184,-200.01000077096535,-473.20508070763015,-112.07147661206626,-368.40402864687667,-112.07147647592062,-231.59597133151533,-200.01000064837024,-126.79491930354546,-334.7396361856708,-103.03844949802155,-453.2188892849364,-171.44247809207152,2.0152153968811035,-1.6124389171600342,-2.2058231830596924,-0.30805277824401855,2.7928216457366943,2.4526681900024414,-2.073639392852783,3.011890172958374,3.054854393005371,-1.030322309138252e-12,-9.777621902194442e-13,2.2731244706281846e-14,1.562539824361188e-15,6.489902672570541e-13,-7.670842220975119e-13,-4.8374198386986195e-14,-9.139719707949162e-14,1.8624575906846034e-09,-1.6763600655405053e-08,-1.8626267421108478e-09,-1.6763962267825235e-08,-5.587929523675696e-09,-5.587867045491908e-09,-5.5880638162045995e-09,5.5880014122305335e-09,5.5881055429893265e-09,-5.587822618815656e-09,5.58807249313575e-09,5.587861224580339e-09,-1.862423880864384e-09,-1.676356370982541e-08,1.8623964024591048e-09,-1.676387164960699e-08,-1.9103819885074693e-13,7.512925851537595e-14
-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.5,1.5,0.19815373420715332,-184.11822561612547,-99.96270879921654,-71.99756644780898,-219.66507740341692,-123.08272970426125,-91.338823178017,-36.32714825674773,-25.707874520629414,-28.95771655525915,-21.65481945124604,25.038541873113065,12.409630454335653,-24.070136022312305,10.768977169913196,-2.2623953086130175,18.947191875636126,-24.060847922854574,-10.778259704714028,-2.2531127790986196,-18.937895342578102,-28.96081654477342,21.62696928345583,25.04163322594559,-12.437494624590508,271.9103086113838,-86.24897921141707,-141.34016375420185,-149.0090269046264,-0.6374411046457453,-300.54695560937193,241.63630451151,-364.10482810462827,402.8496956316259,-114.91110970412791,337.058603675649,-146.64226879311508,405.42022500396445,2.1506594680955686,380.46579465663,155.41372427167983,453.7381772167497,177.87674870772585,368.0015816651754,-36.46775623438569,2.0152153968811035,-1.6124389171600342,-2.2058231830596924,-0.30805277824401855,2.7928216457366943,2.4805495738983154,-2.0344438552856445,3.011890172958374,3.054854393005371,-1.031986369143183e-12,-9.790465991944626e-13,2.2604212456970485e-14,1.6389635362146544e-15,6.49980502978223e-13,-7.683369124478385e-13,-4.852114866988857e-14,-9.142283461160579e-14,0.0015499947569213464,-0.013925083895290897,-0.0015456764165617254,-0.013932085127504453,-0.00464404972872028,-0.004641267400464231,-0.004641264757202838,0.004648266529092348,0.004644049728896612,-0.004641267400419876,0.004641264757211626,0.004648266528951933,-0.0015499947568875419,-0.013925083895253817,0.001545676416331114,-0.013932085127413825,-1.9130517630678963e-13,7.51270533610231e-14
-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.5,1.5,0.3981902599334717,-184.15855805417846,-100.07969680192147,-72.00378857476765,-219.6025282768254,-123.11054317296822,-91.29064881729718,-36.32712872431911,-25.707908369682816,-28.926765252736452,-21.682903322308213,25.035410787016502,12.381504013946106,-24.084042750959654,10.744889989548323,-2.2623855475599934,18.947208800167726,-24.065379270250958,-10.763530979881521,-2.243744600172561,-18.928511272509688,-28.93300305322979,21.6269692834542,25.041613672861054,-12.437494624588837,271.33801252004525,-86.24899875934335,-141.94027903427775,-149.00902174628476,-1.3228727891425365,-300.54636474831085,240.99017173275627,-364.00522064490235,402.2028059633087,-114.86978130320273,336.41324391321814,-146.62694126512082,404.88901179558206,2.1534241067992923,380.17220571320615,155.36288015109085,453.190969161237,177.79242299797295,367.4468562245213,-36.49238638213197,2.0152153968811035,-1.6124389171600342,-2.2058231830596924,-0.30805277824401855,2.7928216457366943,2.4805495738983154,-2.089942455291748,3.011890172958374,3.054854393005371,-1.033666362044439e-12,-9.803432804335918e-13,2.2475963489300446e-14,1.7161357115343008e-15,6.509802228686877e-13,-7.696015811980088e-13,-4.866949642843833e-14,-9.144870227122434e-14,0.003118900246455856,-0.02796701942718989,-0.003101442922571882,-0.02799530532144266,-0.009331740354203907,-0.009320495166642732,-0.00932047369372094,0.009348763829100808,0.009331740354380556,-0.009320495166598447,0.00932047369372984,0.009348763828960166,-0.0031189002464219553,-0.027967019427152684,0.0031014429223409972,-0.02799530532135202,-1.9157469617304857e-13,7.512482154666427e-14
-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.5,1.5,0.598167896270752,-184.19545976272906,-100.11937291497092,-71.98220741726395,-219.49191503306938,-123.04022120919306,-91.30310317000274,-36.29939687651797,-25.756036640390334,-28.96529272754402,-21.734987369706797,25.00455261237348,12.35340925315493,-24.065325743875217,10.79629664140299,-2.248505304984804,18.97123357165541,-24.037290615030805,-10.824280972748543,-2.220521119377509,-18.94312163044256,-28.97467582235215,21.6510087802574,25.013856829231813,-12.437515569666955,270.73804446229525,-86.27679187232201,-142.5402214184286,-149.00901314886056,-2.008114276697654,-300.5457636532575,240.3441691079006,-363.9056446346152,401.5560804704028,-114.8284646110738,335.7681075255507,-146.61161230057525,404.60775977320384,2.155938269366942,379.378368685223,155.062330467785,452.6439684597897,177.7080982140803,366.89228183371443,-36.516995453748336,2.0152153968811035,-1.6124389171600342,-2.2058231830596924,-0.30805277824401855,2.7928216457366943,2.4805495738983154,-2.073639392852783,3.011890172958374,3.054854393005371,-1.0353459805567725e-12,-9.816396470693535e-13,2.234774268950134e-14,1.793307489213973e-15,6.51979722992976e-13,-7.708659523215622e-13,-4.881780151511238e-14,-9.14745487495573e-14,0.004691547403854401,-0.04198929472488128,-0.004652108429459295,-0.04205315825608974,-0.014017564422061209,-0.013992165672820496,-0.013992092803651825,0.01405597060650773,0.014017564422238173,-0.013992165672776285,0.013992092803660835,0.014055970606366855,-0.004691547403820406,-0.04198929472484394,0.004652108429228137,-0.04205315825599909,-1.9184414206145832e-13,7.512258468575015e-14
-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.5,1.5,0.7980997562408447,-184.20799462623583,-100.18821999828437,-72.04398815562608,-219.5256522601982,-123.04022118269808,-91.30310317000307,-36.35495245619066,-25.659811595525465,-28.962139718995086,-21.76299446284924,25.05701685805242,12.325302393791423,-24.065325717406484,10.796296641376868,-2.2762831068562,18.923121049246653,-24.027922056483447,-10.833609793608794,-2.238970301144618,-18.88558068253636,-28.974675795900993,21.6510087802487,25.069412360709673,-12.43751556965911,270.13824889563244,-86.22123632882483,-143.14003020208702,-149.0090011298799,-2.69321047061959,-300.54515233007874,239.69825435740216,-363.8060936313349,400.909476737442,-114.78715685795402,335.1231521796134,-146.59628099164735,404.07678250431866,2.158637529047013,378.83485360685404,155.5117366576465,452.09713918474057,177.62376878402148,366.3378221630295,-36.54158498924383,2.0152153968811035,-1.6124389171600342,-2.2058231830596924,-0.30805277824401855,2.7928216457366943,2.4526681900024414,-2.073639392852783,3.011890172958374,3.054854393005371,-1.0370253348745738e-12,-9.829357842270849e-13,2.221954165592813e-14,1.870483920395343e-15,6.529790689864239e-13,-7.721301088056394e-13,-4.896607362604409e-14,-9.150037574690025e-14,0.006268038452744706,-0.05599284130045356,-0.006197751328919219,-0.05610658793392091,-0.01870183046137415,-0.0186565761160068,-0.01865640285579488,0.018770183355227288,0.01870183046155143,-0.01865657611596266,0.018656402855804003,0.018770183355086185,-0.006268038452710614,-0.055992841300416075,0.0061977513286877875,-0.05610658793383025,-1.921135316259034e-13,7.512034266177702e-14
-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.5,1.5,0.9982132911682129,-184.1683447417811,-100.23810972033658,-72.02250030055421,-219.4150441670526,-123.0827109541509,-91.33885549675814,-36.32715789012318,-25.707857978375014,-28.945134766199914,-21.766956432021825,25.026162497465844,12.297151420229328,-24.07012660190709,10.768993329196299,-2.262400166570815,18.94718360458855,-24.02334686611294,-10.815631354508897,-2.215762819959739,-18.900190069496908,-28.960835113277735,21.626969283426757,25.04164269405384,-12.43749462456396,269.51011132670465,-86.2489697020921,-143.74038771672457,-149.00898568778,-3.3789407577094153,-300.5445301098742,239.05169263258915,-363.70645447267384,400.26225910408937,-114.74581098868498,334.47764417594334,-146.5809299835363,403.29547583767,2.1615249579129454,378.29055295431624,155.21130314474846,451.5498592625579,177.53933868507607,365.78284644761163,-36.566182864017435,2.0152153968811035,-1.6124389171600342,-2.2058231830596924,-0.30805277824401855,2.7928216457366943,2.4805495738983154,-2.089942455291748,3.011890172958374,3.054854393005371,-1.0387063357798531e-12,-9.842331666903006e-13,2.2091214530180925e-14,1.947752835380744e-15,6.539793979792961e-13,-7.733954890244058e-13,-4.9114481415215334e-14,-9.152621262615537e-14,0.007850173538697304,-0.06999357429771856,-0.007740098294294962,-0.07017160216739428,-0.023389867896931458,-0.023319012656342418,-0.023318673305542385,0.023496767545901583,0.023389867897109055,-0.02331901265629835,0.023318673305551617,0.023496767545760248,-0.007850173538663116,-0.06999357429768097,0.007740098294063254,-0.0701716021673036,-1.9238317133114202e-13,7.511809294415634e-14
-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.5,1.5,1.1981534957885742,-184.12869730396392,-100.32603021748443,-72.02871255314692,-219.35254866418657,-123.12526893746487,-91.30314507399775,-36.32715792796303,-25.707857978375007,-28.92807588614021,-21.81895885494237,25.023089884398136,12.26904808359655,-24.074950121158352,10.796349100049433,-2.2624002043521987,18.94718360464706,-24.018803399310652,-10.85229147953104,-2.206458999757756,-18.890728939204347,-28.94694618319213,21.65102554462191,25.0416426563116,-12.437494624544536,268.88251295571735,-86.24896972101186,-144.3402288755122,-149.00896686552164,-4.064088619119957,-300.54389813291084,238.40563097671054,-363.60690400963847,399.6155757169605,-114.7045002904357,333.58272865638867,-146.56558660147323,402.7644341211542,2.164160516411414,377.7471258177069,155.1607556150517,451.0030995574756,177.4549576350896,365.2283392496941,-36.590745355679786,2.0152153968811035,-1.6124389171600342,-2.2058231830596924,-0.30805277824401855,2.7928216457366943,2.4805495738983154,-2.0344438552856445,3.011890172958374,3.054854393005371,-1.0403860013029947e-12,-9.855294930531798e-13,2.196298896495404e-14,2.0249771671250206e-15,6.549789355266976e-13,-7.746598483106588e-13,-4.9262761576438616e-14,-9.15520135461374e-14,0.00943514852574449,-0.08396665516041708,-0.009276385957028073,-0.08422327047407047,-0.02807336092370495,-0.027971189740847,-0.027970602297225634,0.028227332721438132,0.028073360923882868,-0.027971189740803003,0.02797060229723498,0.028227332721296572,-0.009435148525710209,-0.08396665516037935,0.009276385956796094,-0.08422327047397977,-1.9265258282126617e-13,7.511583954947354e-14
-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.5,1.5,1.3981733322143555,-184.27342281092655,-100.44311102508092,-72.00709746572089,-219.24189673118173,-123.06796027536537,-91.25505743756462,-36.29941724889963,-25.756001592827413,-28.924886519674452,-21.846868327066634,24.992259857801436,12.240956783863355,-24.07919520199242,10.772273774962377,-2.248515559802716,18.971216048075956,-24.013678729426,-10.837511742459956,-2.183279461225736,-18.90528034346987,-28.94693645578333,21.651008780183936,25.01387692663054,-12.43751556959988,268.36576744621277,-86.27677170643165,-144.94031254695489,-149.00894465764827,-4.749520867186902,-300.5432556439252,237.75925207636578,-363.507316379695,398.96860838990904,-114.66317243653373,333.187589653606,-146.550231529766,402.4829854352769,2.1665475956259286,377.4535375693109,154.8602123281837,450.4561682586895,177.37051883182124,364.67359904690056,-36.615303465947875,2.0152153968811035,-1.6124389171600342,-2.2058231830596924,-0.30805277824401855,2.7928216457366943,2.4526681900024414,-2.0344438552856445,3.011890172958374,3.054854393005371,-1.0420664566034577e-12,-9.868264035368986e-13,2.1834702735903422e-14,2.10225461126996e-15,6.559789463325296e-13,-7.759247864013987e-13,-4.941110168341891e-14,-9.157781115419325e-14,0.011024968054224014,-0.09792977344153245,-0.010808534414850033,-0.09827939286833919,-0.03275823628306405,-0.032618983748835435,-0.032618049288493337,0.03296785230312912,0.03275823628324228,-0.03261898374879152,0.032618049288502794,0.03296785230298733,-0.011024968054189633,-0.09792977344149459,0.010808534414617781,-0.09827939286824848,-1.9292210693867224e-13,7.511357965671206e-14
-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.5,1.5,1.5981853008270264,-184.1816519600675,-100.51217009137441,-72.06889024882868,-219.27559894001374,-123.15306527000125,-91.25500023282254,-36.3549262512558,-25.659761998197443,-28.89391175966425,-21.87477916990156,25.044739099616603,12.212826942526217,-24.088848235396647,10.77227667925608,-2.2762844139026406,18.923135614748038,-24.013963345005468,-10.846797367835052,-2.2017665193918208,-18.847703113017218,-28.919149642051067,21.65102554455361,25.06941078754202,-12.43749462448176,267.7102140298508,-86.22120154200428,-145.54037618233485,-149.00891908822422,-5.434937641423971,-300.5426029554993,237.11283869561225,-363.4077352387111,398.3216400997952,-114.62184544426492,332.29250940056954,-146.53487157510204,401.7018847734186,2.1693380763599066,376.9101939669464,155.30960956795286,449.9093046243455,177.2860591393032,364.11886853173127,-36.63984635985321,2.0152153968811035,-1.6124389171600342,-2.2058231830596924,-0.30805277824401855,2.7928216457366943,2.4526681900024414,-2.0344438552856445,3.011890172958374,3.054854393005371,-1.0437469667727343e-12,-9.881233310090785e-13,2.1706411955705295e-14,2.179551382340224e-15,6.569789931302246e-13,-7.771897501200667e-13,-4.955943681642945e-14,-9.160359415246826e-14,0.012618941193193563,-0.11187681267416154,-0.012335843963000708,-0.11233384097784904,-0.03744244519544752,-0.03726034428952815,-0.03725894725541341,0.03771625086549217,0.03744244519562606,-0.0372603442894843,0.03725894725542298,0.03771625086535015,-0.01261894119315909,-0.11187681267412353,0.01233584396276818,-0.11233384097775834,-1.9319162577133584e-13,7.511131427755114e-14
-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.5,1.5,1.7981677055358887,-184.2708615726064,-100.5331167759334,-72.01947239959595,-219.11682286454604,-123.04022093994793,-91.3031031700003,-36.29939712396778,-25.756036640392978,-28.94624176173222,-21.902621309130843,24.986140335765285,12.184745346097253,-24.06532547512304,10.796296640913218,-2.24850555198223,18.97123357210487,-23.98107451395068,-10.88008615263044,-2.1647200240215065,-18.886289562079355,-28.974675553927927,21.651008780095463,25.013856582535556,-12.437515569518345,267.1380451691223,-86.2767919960466,-146.14035464816544,-149.00889017731282,-6.120264567482707,-300.5419401783144,236.46646100547798,-363.30817147754203,397.67474100562663,-114.58052373525015,331.8975578581364,-146.51950849766496,401.4204928215678,2.1716610522784663,376.1169972029252,154.75902867932643,449.3625679373037,177.20158766498332,363.5642079067126,-36.66437129492354,2.0152153968811035,-1.6124389171600342,-2.2058231830596924,-0.30805277824401855,2.7928216457366943,2.4805495738983154,-2.0344438552856445,3.011890172958374,3.054854393005371,-1.0454273496341386e-12,-9.89420134938063e-13,2.157813054165554e-14,2.256859097124907e-15,6.579789675715079e-13,-7.784546023654379e-13,-4.9707750856531834e-14,-9.162935974272194e-14,0.014216896097644526,-0.1258062645178732,-0.013858123385429445,-0.12638511171062278,-0.042125480586033784,-0.041894755858654806,-0.04189276398036591,0.04247200501284116,0.04212548058621264,-0.04189475585861103,0.0418927639803756,0.042472005012698905,-0.014216896097609955,-0.12580626451783508,0.013858123385196638,-0.12638511171053202,-1.934611100716488e-13,7.510904368547262e-14
