1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,1.5,1.5,1.5,4.76837158203125e-07,-200.00000000000082,5.252919633348581e-12,-5.167687895745234e-12,-199.99999999999918,1.2270813664414003e-12,2.6166495104640276e-14,-3.427480252902526e-14,2.2980419402166304e-12,4.1797682175854114e-13,-4.522711837275199e-14,3.981314418749989e-14,1.2403775379735417e-12,-350.01000000000175,-300.00000000000006,-550.0100000000009,-300.00000000000523,-503.2188886237946,-428.557521937308,-384.7396355333841,-496.961550602442,-250.00999999999706,-473.20508075688645,-162.07147584281685,-368.40402866512915,-162.0714758428203,-231.5959713348614,-250.010000000006,-126.79491924310847,-384.73963553339445,-103.03844939755984,-503.2188886238013,-171.4424780627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,0.19964385032653809,-133.37077315107092,-35.9757582565345,69.96098154769362,-128.8560446887904,-34.154394000339174,34.02297622256703,-34.86053140760369,-81.2292322106077,-0.0029915518350917786,20.30486010049124,0.33290890004552304,-41.37482298103704,22.998287593430973,33.24846827575868,-94.00043437236826,108.99000943841662,-105.94909881956363,-158.30956147968777,31.77215332083307,-5.4713893015729695,17.495180812451537,-51.44631859782919,118.1889404627428,-73.14403733440292,143.68681074497522,-31.586119217392678,145.49114168470388,43.2004406868252,109.51308246680946,223.2046969553111,-159.2131879597062,243.79849333215986,1.5273454189300537,2.936197280883789,1.7506498098373413,-1.067953109741211,-1.6124389171600342,-1.398605465888977,0.48251330852508545,0.7551044225692749,1.1263771057128906
-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,0.3996763229370117,-133.5677815887654,-36.736160772063755,70.21781347954408,-129.58726726505114,-34.32671481082933,33.74195808314389,-35.21329948102871,-81.9681462337056,0.4133493216877423,20.44890814974144,0.3327548314678512,-41.95210196463297,23.248342129626735,33.74853110373016,-94.25043437236826,108.74000943841662,-106.19902468450732,-158.8091659268872,30.523396502442722,-5.471079860479449,18.244452998249784,-50.69676025380369,118.18895852923296,-73.39403810353718,143.68681074497522,-31.586119217392678,146.99105572806158,44.20060862098137,110.262890373615,223.95490696383106,-158.21302665306143,246.79841827244223,1.5273454189300537,2.9764440059661865,1.8788490295410156,-0.9827937483787537,-1.61424720287323,-1.398605465888977,0.46364760398864746,0.726642370223999,1.1441688537597656
-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,0.5996294021606445,-134.38201809745473,-37.520238157198506,70.17667846545716,-129.77753891003465,-34.73334397668042,33.458335969181924,-34.98241324778475,-81.90188887063618,0.49730136541947684,20.977762400070404,0.8047717268723092,-42.19251028414761,23.581661326031053,33.85981641607651,-95.7487066086025,108.99008399582522,-106.44897261960966,-158.8088153285882,29.523924419424247,-5.9708954799694425,18.744452998249784,-50.44676025380369,119.687657861362,-73.39406625921742,143.43681074497522,-31.586119217392678,149.24114168470388,45.4504406868252,111.26217214725631,222.9558159792023,-157.46352869348044,247.548663621807,1.7004988193511963,3.011890172958374,1.9347752332687378,-0.9827937483787537,-1.4840580224990845,-1.398605465888977,0.48251330852508545,0.6107259392738342,1.0882830619812012
-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,0.7997245788574219,-133.05290501333107,-37.96960266110383,70.15166490294693,-129.78636587062826,-34.29719405846129,32.964027742573286,-34.60759330302642,-81.00607171542003,0.5804647485050818,21.314098339221175,0.9712507837522453,-41.80784743921819,23.2485727625467,33.693251899952145,-93.99956562795109,108.99000943840281,-106.44911686018173,-157.5596462338725,28.275183652844248,-6.720312762226911,17.495180812451537,-51.44631859782919,118.93810785130589,-73.39403733441617,141.68852415761683,-31.585971334861398,147.99149734865446,46.44981721053972,111.76168203533388,221.95658921279485,-156.46433850715425,246.54913750103754,1.61424720287323,2.9275319576263428,2.073639392852783,-1.067953109741211,-1.5291537046432495,-1.5707963705062866,0.5543075203895569,0.5191461443901062,0.994421124458313
-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,0.99947190284729,-131.87732218068712,-38.56135121834026,70.20553121925383,-129.76821437317835,-34.20810274543723,32.933221173183675,-34.0631440814728,-80.44218609889585,0.27480286410317467,21.362110455028755,1.2211020891547177,-41.76001337061653,23.05419030234475,33.526639517082856,-93.50086629582205,109.24003759408305,-105.69944365627998,-156.81080714485813,27.525911468600498,-7.469871105370487,15.995896353440827,-52.19596154173968,117.6889404627428,-73.39403733440292,140.68935461217274,-31.58600587729515,147.49194944172464,47.19914876636969,112.26126080192864,220.4574125727821,-154.96529046740574,246.29983972417716,1.4840580224990845,2.8068556785583496,2.158798933029175,-1.1479424238204956,-1.6124389171600342,-1.653937578201294,0.635026752948761,0.426627516746521,0.8760581016540527
-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,1.1996490955352783,-130.6125986339285,-38.895822343851215,69.94058065880374,-129.74545562609507,-33.959817180688745,32.752349763722755,-33.9904864263018,-79.68517774618346,0.6360807440736261,21.410298915148985,1.442870449205243,-41.375459668005185,22.943498506489675,33.55447669980964,-91.50178885453084,108.74016130092065,-105.44969717386499,-155.5614611311584,26.77698068386178,-7.96904898022359,15.496967963873175,-52.44555149894535,116.190740367943,-73.14427733650848,139.69016814687654,-31.5861073955937,146.7435586423472,48.697431645069514,112.76091949869277,219.7082653960347,-154.21636271679188,245.55087829869092,1.3909428119659424,2.7367007732391357,2.293775796890259,-1.262743592262268,-1.7942728996276855,-1.7359449863433838,0.8709034323692322,0.3347368538379669,0.726642370223999
-1.5,1.5,-1.5,1.5,1.5,-0.4614195251541071,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,1.399648666381836,-129.4013048764366,-39.47092079668673,69.90610124528918,-129.4825245182604,-33.83109372477661,32.81174586879107,-33.56353989490687,-79.16838923002186,0.5524896349629838,21.74689736940317,1.6373487509808964,-41.135185587499755,22.69355025616437,33.360170921104725,-90.50316227806672,108.74051316714952,-104.70020619238494,-154.5624833267118,25.777659838326315,-8.718390014083866,13.997683795058805,-52.69535269466127,114.94155619300997,-73.1444994070917,138.44104837537054,-31.586295161933776,146.2435981563896,48.94739854376871,113.51066304161179,218.45912524615895,-153.46688862383655,244.80152193734693,1.249045729637146,2.6224465370178223,2.388441324234009,-1.3370531797409058,-1.8788490295410156,-1.8259786367416382,0.8760581016540527,0.244978666305542,0.6435011029243469
-1.5,1.5,-1.5,1.5,1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,1.5997474193572998,-128.11955268943512,-39.69384478054994,69.55697394420505,-129.3446803250175,-33.66494003205613,32.542587604085874,-33.04355202872587,-78.5430011867407,0.469358600749774,21.891027512364644,1.8314965594756938,-40.70243264178159,22.36058318879401,33.08252369820673,-89.50355995310628,108.2406551225805,-104.20063555067463,-153.5631687757222,25.028617539735876,-9.967197440856182,12.998648868230163,-53.195172455168574,113.6924633500474,-72.64483721477689,136.94180936371652,-31.586526366994292,144.99473645350704,49.69657810563564,113.76044168783994,216.96031025508196,-152.46727306015043,243.80207205408038,1.206817388534546,2.5415425300598145,2.5415425300598145,-1.4352686405181885,-1.975688099861145,-1.9055331945419312,1.016488790512085,0.12435499578714371,0.5763751864433289
-1.5,1.5,-1.5,1.5,1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,1.7996580600738525,-127.1564203989613,-39.78985230757885,69.23355726468954,-129.04171350664313,-33.27765187078098,32.63876277657683,-32.77809678152149,-77.77843830849768,0.3306479943663261,22.32389298012359,1.914713620020306,-40.366083130520984,21.999647937378768,33.08268551743919,-88.50464006968002,107.74114168450177,-103.45139024435673,-152.06413815267672,24.279126626458265,-10.466369788565885,11.500000000440053,-53.195080756886455,113.19316422552467,-72.39517034893555,135.69266218615041,-31.086867669872078,143.99552786447478,50.44613648476363,113.76037313587506,215.96113429698224,-152.46799228847823,242.80338390764194,1.0882830619812012,2.4186134338378906,2.638749599456787,-1.5707963705062866,-2.053309440612793,-1.997423768043518,1.1071487665176392,0.041642580181360245,0.426627516746521
-1.5,1.5,-1.5,1.5,1.0494115995407893,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,1.9996511936187744,-125.86711178843683,-40.11395859102753,68.49076453751624,-128.455007677013,-32.67443133229199,32.717722472001874,-32.75950326068264,-77.34100675019081,0.33093446428288636,22.51605701628661,1.8870157810179558,-40.60669736959416,21.583263459090517,33.110336045273016,-87.50533993025306,106.99154511117814,-102.20274921638713,-152.06541545849223,22.529126626458265,-9.466369788565885,10.25135113146078,-52.9451724551256,111.69417099569577,-71.64577559207652,134.69397404026608,-30.337586898425656,142.9965825689122,50.94568282282063,113.26039900902776,214.7123810572946,-151.468144093366,241.8037356088492,1.0074800252914429,2.231839656829834,2.638749599456787,-1.7063239812850952,-2.170846462249756,-2.1471714973449707,1.2220252752304077,-0.08314123749732971,0.3883187174797058
-1.5,1.5,-1.5,1.5,-0.7190233345027217,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,2.1996471881866455,-125.008640132712,-40.675737016904506,68.0131498424075,-127.87634288556917,-31.897183491150315,32.75654883769416,-32.73492431661718,-76.60731649444199,0.46985911206863634,23.141523844632943,1.7481481818998057,-40.75115092878073,21.02777513816261,33.24935261036171,-86.50640184360532,106.24231778687192,-101.45324178528199,-151.06577501036065,19.779126626458265,-8.466369788565885,9.002216210762782,-52.94532942826578,110.694720599509,-71.14617983703175,133.94445614853328,-29.587920777204886,141.99708838353584,51.69551401817864,113.260500527364,213.46319459229377,-151.46848862381296,241.05472193733988,0.8760581016540527,2.170846462249756,2.638749599456787,-1.7942728996276855,-2.2390856742858887,-2.2058231830596924,1.2753554582595825,-0.16514867544174194,0.283794105052948
-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,2.3996644020080566,-123.9228716764346,-40.93265955779362,67.43074461291906,-126.84491126742418,-31.089816203637366,32.75172907938897,-32.74562281706118,-76.10522469612626,0.33096471073043804,23.67074464837519,1.581709199140787,-40.751304012116684,20.583487211911574,33.24939520935425,-85.75768221284392,105.49359815605453,-99.95406943756626,-150.31628409709293,17.529126626458265,-7.216369788565885,7.7531622777671885,-52.445593923940635,109.94579428929907,-70.39716243042471,132.9451677952245,-29.088497241369254,140.7478757030024,51.4453089933715,112.7606882938685,212.21407482136155,-150.718678428006,239.55548239479378,0.6947382688522339,2.073639392852783,2.638749599456787,-1.8925468921661377,-2.384758234024048,-2.297438621520996,1.3567355871200562,-0.2551823854446411,0.2053953856229782
