1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.430511474609375e-06,-200.00000008940592,-4.917322270109418e-07,-4.470726320376403e-08,-199.99999955296622,1.9378413307216057e-13,-5.962587087547661e-14,-4.864949563628528e-14,3.460726577216605e-13,2.2349696403270335e-08,-2.0116594555278143e-07,-2.234970275684478e-08,-2.0116573478538296e-07,1.403682688673913e-14,4.968361395692408e-14,-5.868802740387884e-14,1.4762986436876773e-13,6.70561585401459e-08,-6.705610508858352e-08,6.705611447664813e-08,6.705627993081134e-08,1.0808085078199906e-14,1.658041748933905e-14,1.2413732472448758e-14,1.258977405278906e-13,-300.0100042915347,-300.0,-500.0100042915345,-300.00000000000097,-453.2188935253659,-428.557521933194,-334.7396401534027,-496.96154989010205,-200.0100046257905,-473.2050804613418,-112.07148045830404,-368.40402855558676,-112.07147964143495,-231.5959713147532,-200.0100038902299,-126.79491960570638,-334.7396394471032,-103.03845000033895,-453.2188925906465,-171.4424782389759,0.9357695579528809,-2.7928216457366943,2.2236430644989014,2.7367007732391357,-2.053309440612793,-2.7532739639282227,1.8259786367416382,2.638749599456787,-2.5308666229248047,509.90783729214735
-1.5,1.5,-1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,0.19960880279541016,-116.27175232831998,10.86993863105599,13.075601352228711,-19.622097896059387,5.9527958482704655,6.687665080610345,0.40172003838674586,-3.453992105424539,-9.123808051301516,1.9204331092723796,4.2439767666783865,-5.512330603698433,3.7326411284263616,-0.5358149208247157,0.09114089989021494,-0.37308384413829343,3.741997428062323,0.5264642679057039,0.10049154740523954,0.38244870167203043,-9.126930834942208,-1.9484876717145996,4.247090786260575,5.48426183234186,-20.509703503105754,-2.9180702228068185,-141.60476031291006,19.241951168043272,-89.88344527408333,-23.053525249179472,-21.118252740084415,-15.62009768639507,15.36371094934077,-15.91778031264522,107.54915133290112,-32.37988157529958,99.91772297395175,-5.839394572607546,9.959722195521266,13.394821134998807,-41.7669571940761,5.372609612625695,-123.00422345851143,28.538665475197092,0.9357695579528809,-2.7928216457366943,2.2236430644989014,2.7367007732391357,-2.053309440612793,-2.7532739639282227,1.8259786367416382,2.638749599456787,-2.5308666229248047,122.53176297508949
-1.5,1.5,-1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,0.39969587326049805,-116.28427453293911,10.801107344090175,13.069358154417575,-19.559566802547266,5.952795859751438,6.687665080610134,0.4017200280014091,-3.4539921054258738,-9.120669373754433,1.892342372006196,4.2408645056441445,-5.5404641326784025,3.7326411399027544,-0.5358149208297154,0.09114088950921252,-0.3730838441342609,3.75137518252572,0.5171035391322271,0.10985222777159123,0.3918521915987675,-9.126930823469012,-1.9484876717162125,4.247090775882668,5.4842618323430985,-21.109964708759207,-2.918070227999408,-142.20502725674157,19.24195635322741,-90.5690502376782,-23.0529341616093,-21.764549227003727,-15.520465073518494,14.716657632130818,-15.876441465792595,106.9036287497947,-32.36455012999221,99.38637538480609,-5.836629472403331,9.415674906663213,13.344140273147815,-42.31430317411201,5.288262418901027,-123.55908915669079,28.51402920604437,0.9357695579528809,-2.7928216457366943,2.2236430644989014,2.7367007732391357,-2.053309440612793,-2.7532739639282227,1.8259786367416382,2.638749599456787,-2.5308666229248047,122.6295632630025
-1.5,1.5,-1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,0.5996339321136475,-116.12661164624102,10.732174251438423,13.050182672275728,-19.43674292619562,5.991351747374499,6.687851696131756,0.35585698170473085,-3.60486998291731,-9.173045953412684,1.8643217689547387,4.279383996155132,-5.592662231996129,3.6282262781466286,-0.5358803957386087,0.0372751660517596,-0.33454982551591395,3.6563301069456324,0.5078276140679138,0.06532780090889219,0.36273084351373674,-9.182452137419126,-1.9485058383334704,4.288710914452658,5.508349808229101,-21.598649329835666,-2.8347725571029514,-142.8048509344414,19.241964974446205,-90.75410916210694,-23.052465331473854,-22.410424447758373,-15.420908786393511,14.06981275958816,-15.335665888279777,106.25862028873225,-32.34922415535402,98.85540253257439,-5.833898420319258,8.87259591285138,13.29366797434868,-42.86119527539711,5.203954145951101,-123.61369564256154,28.739622473147563,0.9357695579528809,-2.7928216457366943,2.2236430644989014,2.638749599456787,-2.053309440612793,-2.7532739639282227,1.919567346572876,2.638749599456787,-2.414950370788574,122.54927766280989
-1.5,1.5,-1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,0.7996511459350586,-115.2237215656226,11.329172573621436,12.701038394249519,-18.558881032411108,6.067359672542475,6.9931878723350644,0.30092621205249204,-3.459220081212153,-9.419858079793519,1.9807739156450608,4.401219340341817,-5.30816375426733,3.2991042031271047,-0.13920271459749917,0.06962042285686998,-0.09239632269574219,3.336580556247601,0.10181722299746605,0.10700556590904389,0.1300099133161709,-9.432418655436399,-2.0929768005251463,4.413638793479778,5.195732489947139,-22.03196194435901,-2.7514717045496013,-143.40491581329417,19.2419770243402,-88.43949792087562,-22.051853669208754,-23.05661540154813,-15.321315300373499,13.92244340022296,-13.795208290878634,104.6141996684598,-31.83436013719586,98.32419842264687,-5.831198249295767,6.829756374304736,12.74339055435506,-43.40825765115045,5.1195885334060875,-123.668968577996,26.965734193904524,0.9357695579528809,-2.8335399627685547,2.259720802307129,2.5415425300598145,-2.170846462249756,-2.7532739639282227,2.0152153968811035,2.638749599456787,-2.297438621520996,121.66947456777629
-1.5,1.5,-1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,0.9996731281280518,-114.14503821068294,11.853499483689637,12.597068119585405,-17.6764542261638,5.911302095213126,7.106721971545656,0.2359383220784763,-3.5660307517599197,-9.611116459078819,1.952997418627772,4.259232759855753,-5.192010283291741,2.9980235166516263,0.05375257660153069,0.06783692696512146,0.021398820934898838,3.044871647758551,-0.10045858153043248,0.11454225020506789,0.02566373486088897,-9.626839920618178,-2.093188724906228,4.2747354247324285,5.051461877785043,-22.32667121182908,-2.556992973382137,-143.7554685425855,18.992360830040354,-86.62496160381244,-21.051099432883746,-22.953616345363287,-14.472233056003233,13.775173576122626,-12.754396309005926,102.96946934682731,-31.06934998796163,97.29296053055293,-5.828529949800583,5.286412191884921,11.692961112584342,-43.95528684273296,5.035196880462891,-122.97472321735438,26.4421531521281,0.8760581016540527,-2.7928216457366943,2.134112596511841,2.5161075592041016,-2.2058231830596924,-2.7532739639282227,2.0152153968811035,2.638749599456787,-2.2706892490386963,120.60007807959512
-1.5,1.5,-1.5,-1.5,-1.5,1.5,-0.7267059356130138,1.5,-1.5,1.5,-1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.1996314525604248,-112.92842716548505,12.299640876777376,12.05832354520478,-17.50232420234599,5.7738030823684765,7.0439643369798315,-0.09933588139135066,-3.363221645194014,-9.719049806240335,2.117625129434309,3.9508950247393004,-5.0758748655831525,2.909971460360335,0.26945698438587856,0.08549762800559593,0.3552204413114017,2.966187419314959,-0.3254680952220118,0.14150755959198694,-0.29869577917555357,-9.7379435668933,-2.2857649020515884,3.969470473819009,4.907220593496246,-22.371185881985923,-2.112698301917078,-143.10664445856054,17.993660048052448,-84.81012460881897,-20.050599546291892,-22.850604786280144,-13.873162972275452,13.877822976428803,-11.963843171383076,101.8252072728171,-30.55458163825125,96.01218180116967,-4.326769098687066,3.7442837167734524,11.39318471325484,-43.502807360140935,6.449695203050709,-122.52998749126044,25.91813174527661,0.6947382688522339,-2.8068556785583496,2.0344438552856445,2.4186134338378906,-2.297438621520996,-2.846151828765869,2.170846462249756,2.506566047668457,-2.1815223693847656,119.38557169967531
-1.5,1.5,-1.5,-1.5,-1.5,1.5,1.1730463034212464,1.0258629807206212,-1.5,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.3996460437774658,-111.9730214290852,12.892122946738215,11.616592601551611,-17.004400537109433,5.502947399560953,7.156343707010207,-0.18539872058851392,-3.239663222583426,-9.868663898648549,2.0658779676969377,3.6701639400313395,-4.9116507951426085,2.769773278925001,0.6438244474771245,0.05482903964301477,0.5596088413538881,2.8353587357713526,-0.7091308104563495,0.12013352777533441,-0.49360326965129236,-9.890737277158753,-2.2619430154517044,3.691803535371221,4.714885032165047,-22.332580538921775,-1.7241792057611747,-142.9569237295567,17.243944718023045,-82.99545467674676,-18.80021017043657,-22.247879360775187,-13.273978577760943,14.479513448343113,-11.17379370164457,100.18112400857622,-29.54029917770191,95.73120648970105,-3.325362859283757,2.2014651370268155,10.84321379254628,-43.300300441568936,7.1145467870824035,-122.08597572529413,25.394326337325168,0.5763751864433289,-2.846151828765869,1.8925468921661377,2.1962814331054688,-2.506566047668457,-3.017237663269043,2.3259007930755615,2.2655346393585205,-1.9809236526489258,118.39430704245818
-1.5,1.5,-1.5,-1.5,-1.5,1.5,1.5,0.2013530933336007,-1.5,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.5996243953704834,-110.92793577686979,13.32931753352484,11.319421819480933,-16.637711438704684,5.1648046203612745,7.152649159779807,-0.40311525181241187,-3.2290654281350966,-10.129367269456505,2.0139273591796005,3.2368947181536805,-4.867602809677654,2.6597225531666466,0.965533532217297,0.22614523620920127,0.989580414091315,2.7346748462292534,-1.040120965002558,0.30072986735060553,-0.9140795240871812,-10.154628119814737,-2.2378815710596958,3.261588349432996,4.642732891052382,-22.404946297739343,-1.4465164147769087,-143.05767544412282,16.495148324038325,-81.43084062361851,-18.049304345596795,-21.644582206468158,-12.424556148342731,14.58152465976795,-10.633234391681299,98.53666252647893,-29.275608985267354,95.20015995886509,-1.8240878165241838,0.40932572332363293,9.293986026072801,-42.8481440752966,8.529062539102313,-121.39094719858196,24.86994706520636,0.5191461443901062,-2.8068556785583496,1.8925468921661377,2.0955920219421387,-2.5308666229248047,-3.099950075149536,2.44685435295105,2.2655346393585205,-1.997423768043518,117.38708952885285
-1.5,1.5,-1.5,-1.5,-1.5,1.5,1.5,-0.9028860198411817,-1.5,1.5,1.5,1.5,1.5,-1.5,-1.5,1.5,1.5,-1.5,1.7996399402618408,-109.9170207805142,13.876938256358416,10.559411471561917,-16.17597460875973,4.949459312925446,7.423848557414567,-0.4939677900163156,-3.3972682222937003,-10.334336977891756,2.106517231731177,2.9841286681924504,-4.703338068624892,2.547129858974572,1.1533752865101694,0.06532695283263674,1.2829498310250593,2.6314497679228386,-1.2372329871362298,0.14918065987884266,-1.197935739255436,-10.36279432908872,-2.3583347379069903,3.011867292701389,4.450360967367653,-22.422061446931934,-1.0299466311337255,-142.90817459460357,15.246000624017427,-79.3663282356327,-17.04850916145034,-21.042440870545647,-12.32532777379987,14.434165274093544,-9.092100747805432,97.39209446100853,-28.011016557591347,94.4188540409942,-0.5723795940651542,-0.8835689412269403,8.744248113068906,-42.64622791616944,9.19368417299934,-121.19692624030438,24.595881244422543,0.426627516746521,-2.7928216457366943,1.7506498098373413,2.055274248123169,-2.6224465370178223,3.099950075149536,2.5415425300598145,2.111215829849243,-1.8662371635437012,116.38763185651801
