1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,1.5,1.5,1.5,7.152557373046875e-07,-200.00000004470297,-2.458660553595394e-07,-2.2353614390208517e-08,-199.9999997764831,-8.664588635634088e-14,-8.111691460985266e-15,8.658314218648678e-14,3.2808511917577046e-14,1.117490206520283e-08,-1.0058301664185642e-07,-1.117481911956134e-08,-1.0058289903521701e-07,5.2797215431065446e-14,5.193434522009432e-15,8.201044650792003e-14,6.141681903766372e-14,3.3528096318441625e-08,-3.35280506296195e-08,3.3528048942096636e-08,3.352803709452693e-08,3.8701849066253856e-15,-5.6755048753643767e-14,3.089118900337733e-14,2.217755475890758e-15,-300.01000214576715,-299.99999999999994,-500.01000214576715,-300.0000000000001,-453.2188910745806,-428.55752193525103,-334.73963784339395,-496.96155024627194,-200.01000231289493,-473.2050806091146,-112.07147815056108,-368.4040286103601,-112.07147774212659,-231.59597132480968,-200.0100019451146,-126.79491942440957,-334.7396374902442,-103.03844969894854,-453.21889060722106,-171.442478150834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,-1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,-1.5,1.5,0.1995856761932373,-97.01100984678226,-36.675021181945496,83.72410649476713,-108.99590319405296,6.124237541575052,7.344680234835086,-64.60219551932995,-32.10928336164297,6.891085159063283,-6.281400238270791,-18.65419856665153,10.292391385632376,-8.108361280494796,7.3245775822745545,-11.856440306631482,-12.378232080395593,-8.09900606481992,-7.3339271525411185,-11.847090741766676,12.387595851985152,6.887962737712102,6.253348924428323,-18.651084907326876,-10.320456905096806,108.20905081193911,49.14375891988857,14.893959058193047,7.256855372949474,21.11512955781302,50.68691784700229,34.130566641432154,4.629072215577082,150.10762632188275,-73.90431663878894,151.8012295157732,-38.88126756970422,236.9130010528903,-90.08423694998172,200.9627107460683,102.16288760357051,98.47598790217955,245.13730248571324,65.48124651122197,235.29061591265872,-0.7551044225692749,2.4805495738983154,2.073639392852783,-1.8788490295410156,-2.297438621520996,-2.0344438552856445,-2.1471714973449707,-1.7359449863433838,-0.8760581016540527
1.5,-1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,-1.5,1.5,0.39952707290649414,-96.96797034521475,-36.743802339499,83.65266199911929,-108.91670832400675,6.179790137015104,7.344680234834792,-64.60554910315369,-32.01886139704925,6.9219978394404285,-6.309470538921512,-18.67119903687568,10.336447121783198,-8.080584977044937,7.324577582269507,-11.905498688834756,-12.341375749937518,-8.061858845398687,-7.343281072143333,-11.886795242340833,12.360136157463508,6.91573904115866,6.253348924426661,-18.66497538832941,-10.39262568874413,107.63700291952,49.08820177739949,14.544115769476207,7.006846316984706,20.43002375570967,50.9375084992306,33.484740720653576,4.478632291754536,149.46104410560133,-73.86300788896608,151.15617689053028,-38.86594728935103,236.38204032236473,-90.0814738475573,200.41905952528023,102.11224362856518,97.9290403961711,245.05301671256805,64.92678478989512,235.015997573366,-0.7531512975692749,2.4805495738983154,2.073639392852783,-1.8788490295410156,-2.297438621520996,-2.0344438552856445,-2.1471714973449707,-1.7004988193511963,-0.8760581016540527
1.5,-1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,-1.5,1.5,0.5994694232940674,-96.99013626185604,-36.429669459088736,83.58854622765601,-108.37851971682085,6.231965050962818,7.477677057998561,-64.29231297617683,-31.93827137161672,6.980690160771512,-6.433721041558939,-18.549298374274734,10.091827613276399,-8.101851640029977,7.199601448941309,-12.033174928294496,-12.538930785472306,-8.073755520281573,-7.2276465496034,-12.005129974324815,12.56710405208817,6.971286567704384,6.349560029692133,-18.53997400335715,-10.176116909060465,106.92608086282434,48.83819896430049,13.944279220095837,7.006854935528793,19.744903102299702,50.688109556733025,33.338851686650685,4.828190717595874,148.81443255377695,-73.82169848392408,150.51115455698778,-38.850620990669825,235.60105609066807,-90.32874271021464,199.8754610000283,102.06162330840179,96.382281382212,242.96868140979802,64.1223081727016,234.99139293545497,-0.7531512975692749,2.4805495738983154,2.073639392852783,-1.8788490295410156,-2.297438621520996,-2.0344438552856445,-2.1471714973449707,-1.7506498098373413,-0.8760581016540527
1.5,-1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,-1.5,1.5,0.7995233535766602,-96.29985309783852,-35.916050003981226,82.94540212606884,-107.80511078846762,6.103011561120437,7.722275446029038,-63.31919128368541,-31.64832077183752,6.942148391317949,-6.678218926613372,-18.122023039256224,9.750951690494606,-7.472760405186688,7.030527291578995,-11.826482445558879,-13.010064126850242,-7.435290039925888,-7.067906824408749,-11.789103261109647,13.047671685773102,6.929589833724465,6.566033933229207,-18.10960555896572,-9.863364990257297,105.82630024823283,48.976677875369376,14.593146491445111,8.755674412862675,18.05987945134018,49.439410846155795,34.69128292429548,5.677219769551812,146.66818814389555,-73.78063929462422,148.8672125759697,-37.336822385631024,234.0710169737152,-89.57679397369216,197.8327807844858,103.26011271320449,95.33462308752104,240.13437763312805,62.318571801430096,234.21756115736846,-0.6000502109527588,2.5652174949645996,1.9347752332687378,-1.9591150283813477,-2.506566047668457,-2.1815223693847656,-2.293775796890259,-1.7004988193511963,-1.0074800252914429
1.5,-1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,-1.5,1.5,0.9995310306549072,-95.93784680433671,-35.80793826303917,82.3068882379713,-107.0501772991036,5.979100028750049,7.913466450371326,-62.65819560295983,-31.365509983607208,6.973166680671583,-6.754177160782079,-17.722564986511877,9.458290546670911,-7.265198008242999,6.893223560172842,-11.757470300009468,-13.214677943983551,-7.218356534590341,-6.939922948137152,-11.710771593442766,13.261733781410708,6.957445469065321,6.614005726712485,-17.70706450862929,-9.598818978330598,104.75439451258899,48.75423214725197,14.242705343906323,9.505053393670323,16.875155997229456,48.441183354314546,34.544134033977514,6.02650344351639,145.02216644105047,-73.23971244611022,147.47249835938226,-36.822147901053825,232.5402789070513,-89.07446933415389,196.79014820202153,103.70846700877277,94.28805300753083,237.2999281452677,61.01441032115355,232.94328366104304,-0.5247957706451416,2.6971733570098877,1.8370484113693237,-2.053309440612793,-2.587285041809082,-2.2390856742858887,-2.441699743270874,-1.7429871559143066,-1.067953109741211
1.5,-1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,1.5,1.5,-1.5,1.5,1.1995224952697754,-95.42804612540857,-35.542411902726876,81.81298166655678,-106.5701905647664,5.821826346515472,8.094347717148109,-61.7041770971868,-31.260205884847135,6.990237231006452,-6.806196189250312,-17.239719852275222,9.117494740083613,-6.823146511737285,6.7443405524419,-11.824126845457506,-13.515033838839264,-6.766935657048826,-6.800346596317857,-11.76812198050908,13.571553340679284,6.971345200142709,6.638071637299489,-17.221146074974133,-9.286133697909124,103.87689270459077,48.94831125765643,14.642173188061179,11.004001073810798,15.690059267419088,47.69232857073223,35.14656855733807,6.125811046539411,143.37612689707166,-72.44886503200661,146.32785934419087,-35.80759195953118,231.01017459116187,-88.32281590746584,195.49712532208753,104.9071999494177,93.74115343621776,234.46552529997626,59.4607937377711,232.91920827743454,-0.4048917889595032,2.7532739639282227,1.7004988193511963,-2.1471714973449707,-2.677945137023926,-2.384758234024048,-2.5308666229248047,-1.7429871559143066,-1.182477593421936
1.5,-1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,1.5,1.5,-1.5,1.5,1.3995325565338135,-95.10073115331593,-35.21092115008912,80.85971513717716,-105.98729698929073,5.700343144290744,8.554669795076277,-60.950212645526676,-31.18365894902912,6.882382051068241,-6.882232196982834,-16.840252881443277,8.824858071047306,-6.47435066156519,6.557925025356837,-11.85266684182682,-13.809148520735201,-6.408770520649626,-6.62322611779993,-11.787367623773383,13.875148708444344,6.860310479047031,6.686182985078053,-16.818615021979344,-9.021607884349466,102.83259767241401,48.89251602449235,14.291781011289743,11.503116147120352,14.755081141654387,46.444233207140485,35.74936181813035,6.225319234882193,141.23014296909412,-71.65824141670669,145.1831202532886,-34.54306574272567,229.72946450085448,-87.57083078930089,194.20394662720452,105.85606963279615,92.6937761168495,231.63116111963907,57.65670461336248,232.14488282758566,-0.30805277824401855,2.8864102363586426,1.61424720287323,-2.2655346393585205,-2.7686049938201904,-2.4668517112731934,-2.601173162460327,-1.6951513290405273,-1.249045729637146
1.5,-1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,1.5,1.5,-1.5,1.5,1.5995457172393799,-94.69152166513686,-34.70187177476385,80.26598728548994,-105.4234166075096,5.499973277884602,8.605768162396567,-59.99730906862507,-31.071470127636392,6.89948675682737,-6.934096677253876,-16.426841989265835,8.363718962692367,-6.2103097819258215,6.366697796376922,-11.82708005413199,-14.075883666438543,-6.1353611738985405,-6.4412815801416325,-11.752499071596297,14.15138081750009,6.874227162184559,6.7101534317928255,-16.40214955766023,-8.588577824643105,101.95499712866786,49.14221836980511,14.191491704603607,13.002325914015955,13.819836149117862,45.44569677629892,36.351643509656014,6.824929107270236,140.08383986690018,-70.86752531751358,144.28840012701386,-33.5288254332076,227.94856993728652,-86.3187705036936,192.9108015715362,106.8048798721353,91.64738260128593,228.79663009769035,56.353008690613024,232.12062481524922,-0.2234766036272049,2.9694018363952637,1.4840580224990845,-2.356194496154785,-2.8864102363586426,-2.5308666229248047,-2.677945137023926,-1.7429871559143066,-1.3567355871200562
1.5,-1.5,1.5,-1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,-1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.7995350360870361,-94.62219492129454,-34.27669457304719,79.50907498051316,-104.75748482722763,5.342913364708567,9.095855882223956,-59.113078330908095,-31.22549380299736,6.805510343521655,-7.034248452619434,-15.999563625363368,7.9748704820748495,-5.8813173143395625,6.29261155865922,-11.85220772602428,-14.238166935963692,-5.7970023182674115,-6.376464400502689,-11.768358877059802,14.323176034025643,6.777054671037953,6.782445552046585,-15.97182659536438,-8.227832842242933,100.96636397044443,49.197392203681034,13.591327795811594,14.001432029474586,12.88459879067409,44.19724260263098,36.9543959473682,6.924606580720251,138.4377406815226,-69.57713383635087,143.14361428032407,-32.514342017798185,227.16808564758827,-85.31749247778569,191.61771847767864,107.25370775573681,90.60020730542601,225.96221942382698,54.29958680760899,231.84628977267408,-0.12970253825187683,3.0584514141082764,1.398605465888977,-2.4805495738983154,-2.9764440059661865,-2.677945137023926,-2.7532739639282227,-1.7004988193511963,-1.4840580224990845
